Region,Country,State,City,Month,Day,Year,Temperature,Fahrenheit 
Asia,India,,Delhi,1,14,1998,13.5,56.3
Asia,India,,Delhi,1,15,1998,15.66666667,60.2
Asia,India,,Delhi,1,16,1998,9.944444444,49.9
Asia,India,,Delhi,1,17,1998,9.5,49.1
Asia,India,,Delhi,1,18,1998,11.5,52.7
Asia,India,,Delhi,1,19,1998,9.833333333,49.7
Asia,India,,Delhi,1,20,1998,11.94444444,53.5
Asia,India,,Delhi,1,21,1998,11.55555556,52.8
Asia,India,,Delhi,1,22,1998,11.27777778,52.3
Asia,India,,Delhi,1,23,1998,12.5,54.5
Asia,India,,Delhi,1,24,1998,11.38888889,52.5
Asia,India,,Delhi,1,25,1998,11.88888889,53.4
Asia,India,,Delhi,1,26,1998,11.38888889,52.5
Asia,India,,Delhi,1,27,1998,13.83333333,56.9
Asia,India,,Delhi,1,28,1998,14.88888889,58.8
Asia,India,,Delhi,1,29,1998,16.61111111,61.9
Asia,India,,Delhi,1,30,1998,15.38888889,59.7
Asia,India,,Delhi,1,31,1998,18.61111111,65.5
Asia,India,,Delhi,2,1,1998,17.44444444,63.4
Asia,India,,Delhi,2,2,1998,15.55555556,60
Asia,India,,Delhi,2,3,1998,17.55555556,63.6
Asia,India,,Delhi,2,4,1998,15,59
Asia,India,,Delhi,2,5,1998,14.55555556,58.2
Asia,India,,Delhi,2,6,1998,14.22222222,57.6
Asia,India,,Delhi,2,7,1998,13.66666667,56.6
Asia,India,,Delhi,2,8,1998,13.66666667,56.6
Asia,India,,Delhi,2,9,1998,15.5,59.9
Asia,India,,Delhi,2,10,1998,16.77777778,62.2
Asia,India,,Delhi,2,11,1998,16.88888889,62.4
Asia,India,,Delhi,2,12,1998,19.83333333,67.7
Asia,India,,Delhi,2,13,1998,18.94444444,66.1
Asia,India,,Delhi,2,14,1998,21.27777778,70.3
Asia,India,,Delhi,2,15,1998,19.83333333,67.7
Asia,India,,Delhi,2,16,1998,19.88888889,67.8
Asia,India,,Delhi,2,17,1998,19.05555556,66.3
Asia,India,,Delhi,2,18,1998,19.22222222,66.6
Asia,India,,Delhi,2,19,1998,16.44444444,61.6
Asia,India,,Delhi,2,20,1998,16,60.8
Asia,India,,Delhi,2,21,1998,16.5,61.7
Asia,India,,Delhi,2,22,1998,16.94444444,62.5
Asia,India,,Delhi,2,23,1998,17.83333333,64.1
Asia,India,,Delhi,2,24,1998,15.22222222,59.4
Asia,India,,Delhi,2,25,1998,15.27777778,59.5
Asia,India,,Delhi,2,26,1998,16.11111111,61
Asia,India,,Delhi,2,27,1998,14.83333333,58.7
Asia,India,,Delhi,2,28,1998,15.94444444,60.7
Asia,India,,Delhi,3,1,1998,17.66666667,63.8
Asia,India,,Delhi,3,2,1998,19.05555556,66.3
Asia,India,,Delhi,3,3,1998,18.11111111,64.6
Asia,India,,Delhi,3,4,1998,17,62.6
Asia,India,,Delhi,3,5,1998,17.11111111,62.8
Asia,India,,Delhi,3,6,1998,16.94444444,62.5
Asia,India,,Delhi,3,7,1998,17.77777778,64
Asia,India,,Delhi,3,8,1998,17.66666667,63.8
Asia,India,,Delhi,3,9,1998,17.22222222,63
Asia,India,,Delhi,3,10,1998,18.88888889,66
Asia,India,,Delhi,3,11,1998,21.72222222,71.1
Asia,India,,Delhi,3,12,1998,18.72222222,65.7
Asia,India,,Delhi,3,13,1998,16.72222222,62.1
Asia,India,,Delhi,3,14,1998,18.22222222,64.8
Asia,India,,Delhi,3,15,1998,18.61111111,65.5
Asia,India,,Delhi,3,16,1998,18.88888889,66
Asia,India,,Delhi,3,17,1998,20.72222222,69.3
Asia,India,,Delhi,3,18,1998,20.38888889,68.7
Asia,India,,Delhi,3,19,1998,22.16666667,71.9
Asia,India,,Delhi,3,20,1998,22,71.6
Asia,India,,Delhi,3,21,1998,22.72222222,72.9
Asia,India,,Delhi,3,22,1998,24.27777778,75.7
Asia,India,,Delhi,3,23,1998,24.44444444,76
Asia,India,,Delhi,3,24,1998,21.94444444,71.5
Asia,India,,Delhi,3,25,1998,20.5,68.9
Asia,India,,Delhi,3,26,1998,20.61111111,69.1
Asia,India,,Delhi,3,27,1998,22.72222222,72.9
Asia,India,,Delhi,3,28,1998,25.55555556,78
Asia,India,,Delhi,3,29,1998,23.27777778,73.9
Asia,India,,Delhi,3,30,1998,23.05555556,73.5
Asia,India,,Delhi,3,31,1998,25,77
Asia,India,,Delhi,4,1,1998,25.83333333,78.5
Asia,India,,Delhi,4,2,1998,28.33333333,83
Asia,India,,Delhi,4,3,1998,26.83333333,80.3
Asia,India,,Delhi,4,4,1998,26.38888889,79.5
Asia,India,,Delhi,4,5,1998,26.66666667,80
Asia,India,,Delhi,4,6,1998,27.05555556,80.7
Asia,India,,Delhi,4,7,1998,28.72222222,83.7
Asia,India,,Delhi,4,8,1998,27.83333333,82.1
Asia,India,,Delhi,4,9,1998,27.27777778,81.1
Asia,India,,Delhi,4,10,1998,27.16666667,80.9
Asia,India,,Delhi,4,11,1998,26.94444444,80.5
Asia,India,,Delhi,4,12,1998,26.55555556,79.8
Asia,India,,Delhi,4,13,1998,25.27777778,77.5
Asia,India,,Delhi,4,14,1998,29.38888889,84.9
Asia,India,,Delhi,4,15,1998,27.94444444,82.3
Asia,India,,Delhi,4,16,1998,28.11111111,82.6
Asia,India,,Delhi,4,17,1998,28.55555556,83.4
Asia,India,,Delhi,4,18,1998,29.88888889,85.8
Asia,India,,Delhi,4,19,1998,30.5,86.9
Asia,India,,Delhi,4,20,1998,30.61111111,87.1
Asia,India,,Delhi,4,21,1998,31,87.8
Asia,India,,Delhi,4,22,1998,32.11111111,89.8
Asia,India,,Delhi,4,23,1998,32.72222222,90.9
Asia,India,,Delhi,4,24,1998,33.61111111,92.5
Asia,India,,Delhi,4,25,1998,32.33333333,90.2
Asia,India,,Delhi,4,26,1998,29.05555556,84.3
Asia,India,,Delhi,4,27,1998,28.83333333,83.9
Asia,India,,Delhi,4,28,1998,30.61111111,87.1
Asia,India,,Delhi,4,29,1998,31.94444444,89.5
Asia,India,,Delhi,4,30,1998,33,91.4
Asia,India,,Delhi,5,1,1998,33.22222222,91.8
Asia,India,,Delhi,5,2,1998,34.27777778,93.7
Asia,India,,Delhi,5,3,1998,34.55555556,94.2
Asia,India,,Delhi,5,4,1998,33.72222222,92.7
Asia,India,,Delhi,5,5,1998,32.72222222,90.9
Asia,India,,Delhi,5,6,1998,31.44444444,88.6
Asia,India,,Delhi,5,7,1998,28.33333333,83
Asia,India,,Delhi,5,8,1998,26.16666667,79.1
Asia,India,,Delhi,5,9,1998,26.61111111,79.9
Asia,India,,Delhi,5,10,1998,28.11111111,82.6
Asia,India,,Delhi,5,11,1998,30.11111111,86.2
Asia,India,,Delhi,5,12,1998,31.5,88.7
Asia,India,,Delhi,5,13,1998,32.5,90.5
Asia,India,,Delhi,5,14,1998,33.5,92.3
Asia,India,,Delhi,5,15,1998,35.72222222,96.3
Asia,India,,Delhi,5,16,1998,33.5,92.3
Asia,India,,Delhi,5,17,1998,34.77777778,94.6
Asia,India,,Delhi,5,18,1998,34.05555556,93.3
Asia,India,,Delhi,5,19,1998,33.11111111,91.6
Asia,India,,Delhi,5,20,1998,34.66666667,94.4
Asia,India,,Delhi,5,21,1998,35.55555556,96
Asia,India,,Delhi,5,22,1998,36.33333333,97.4
Asia,India,,Delhi,5,23,1998,37.05555556,98.7
Asia,India,,Delhi,5,24,1998,38.05555556,100.5
Asia,India,,Delhi,5,25,1998,37.05555556,98.7
Asia,India,,Delhi,5,26,1998,38.83333333,101.9
Asia,India,,Delhi,5,27,1998,38,100.4
Asia,India,,Delhi,5,28,1998,39.83333333,103.7
Asia,India,,Delhi,5,29,1998,39.38888889,102.9
Asia,India,,Delhi,5,30,1998,35.05555556,95.1
Asia,India,,Delhi,5,31,1998,36.77777778,98.2
Asia,India,,Delhi,6,1,1998,37.44444444,99.4
Asia,India,,Delhi,6,2,1998,36.5,97.7
Asia,India,,Delhi,6,3,1998,35,95
Asia,India,,Delhi,6,4,1998,35.55555556,96
Asia,India,,Delhi,6,5,1998,34.61111111,94.3
Asia,India,,Delhi,6,6,1998,36.33333333,97.4
Asia,India,,Delhi,6,7,1998,35.5,95.9
Asia,India,,Delhi,6,8,1998,35.27777778,95.5
Asia,India,,Delhi,6,9,1998,35.38888889,95.7
Asia,India,,Delhi,6,10,1998,28.5,83.3
Asia,India,,Delhi,6,11,1998,26.5,79.7
Asia,India,,Delhi,6,12,1998,30.77777778,87.4
Asia,India,,Delhi,6,13,1998,27.11111111,80.8
Asia,India,,Delhi,6,14,1998,33.11111111,91.6
Asia,India,,Delhi,6,15,1998,33.72222222,92.7
Asia,India,,Delhi,6,16,1998,26.55555556,79.8
Asia,India,,Delhi,6,17,1998,27.77777778,82
Asia,India,,Delhi,6,18,1998,31.33333333,88.4
Asia,India,,Delhi,6,19,1998,33.94444444,93.1
Asia,India,,Delhi,6,20,1998,34.11111111,93.4
Asia,India,,Delhi,6,21,1998,34.38888889,93.9
Asia,India,,Delhi,6,22,1998,34.22222222,93.6
Asia,India,,Delhi,6,23,1998,34.27777778,93.7
Asia,India,,Delhi,6,24,1998,35.27777778,95.5
Asia,India,,Delhi,6,25,1998,36.44444444,97.6
Asia,India,,Delhi,6,26,1998,36.05555556,96.9
Asia,India,,Delhi,6,27,1998,34.27777778,93.7
Asia,India,,Delhi,6,28,1998,33.72222222,92.7
Asia,India,,Delhi,6,29,1998,29.11111111,84.4
Asia,India,,Delhi,6,30,1998,28,82.4
Asia,India,,Delhi,7,1,1998,27.77777778,82
Asia,India,,Delhi,7,2,1998,30.16666667,86.3
Asia,India,,Delhi,7,3,1998,28.5,83.3
Asia,India,,Delhi,7,4,1998,31.05555556,87.9
Asia,India,,Delhi,7,5,1998,30.11111111,86.2
Asia,India,,Delhi,7,6,1998,30.55555556,87
Asia,India,,Delhi,7,7,1998,30.38888889,86.7
Asia,India,,Delhi,7,8,1998,29.5,85.1
Asia,India,,Delhi,7,9,1998,31.16666667,88.1
Asia,India,,Delhi,7,10,1998,29.22222222,84.6
Asia,India,,Delhi,7,11,1998,30.55555556,87
Asia,India,,Delhi,7,12,1998,30,86
Asia,India,,Delhi,7,13,1998,30.44444444,86.8
Asia,India,,Delhi,7,14,1998,29.44444444,85
Asia,India,,Delhi,7,15,1998,28.38888889,83.1
Asia,India,,Delhi,7,16,1998,27.22222222,81
Asia,India,,Delhi,7,17,1998,30.88888889,87.6
Asia,India,,Delhi,7,18,1998,29.77777778,85.6
Asia,India,,Delhi,7,19,1998,29.55555556,85.2
Asia,India,,Delhi,7,20,1998,32.05555556,89.7
Asia,India,,Delhi,7,21,1998,32.61111111,90.7
Asia,India,,Delhi,7,22,1998,33.83333333,92.9
Asia,India,,Delhi,7,23,1998,33.77777778,92.8
Asia,India,,Delhi,7,24,1998,33.11111111,91.6
Asia,India,,Delhi,7,25,1998,33.11111111,91.6
Asia,India,,Delhi,7,26,1998,33.5,92.3
Asia,India,,Delhi,7,27,1998,34.27777778,93.7
Asia,India,,Delhi,7,28,1998,32,89.6
Asia,India,,Delhi,7,29,1998,28.44444444,83.2
Asia,India,,Delhi,7,30,1998,31.66666667,89
Asia,India,,Delhi,7,31,1998,32,89.6
Asia,India,,Delhi,8,1,1998,32.27777778,90.1
Asia,India,,Delhi,8,2,1998,31.27777778,88.3
Asia,India,,Delhi,8,3,1998,31.38888889,88.5
Asia,India,,Delhi,8,4,1998,32,89.6
Asia,India,,Delhi,8,5,1998,30.94444444,87.7
Asia,India,,Delhi,8,6,1998,30.44444444,86.8
Asia,India,,Delhi,8,7,1998,28.88888889,84
Asia,India,,Delhi,8,8,1998,31.55555556,88.8
Asia,India,,Delhi,8,9,1998,31.16666667,88.1
Asia,India,,Delhi,8,10,1998,30.55555556,87
Asia,India,,Delhi,8,11,1998,30.22222222,86.4
Asia,India,,Delhi,8,12,1998,30.16666667,86.3
Asia,India,,Delhi,8,13,1998,28.77777778,83.8
Asia,India,,Delhi,8,14,1998,30.16666667,86.3
Asia,India,,Delhi,8,15,1998,27.22222222,81
Asia,India,,Delhi,8,16,1998,-72.77777778,-99
Asia,India,,Delhi,8,17,1998,27.22222222,81
Asia,India,,Delhi,8,18,1998,30.61111111,87.1
Asia,India,,Delhi,8,19,1998,29.11111111,84.4
Asia,India,,Delhi,8,20,1998,27.88888889,82.2
Asia,India,,Delhi,8,21,1998,26.55555556,79.8
Asia,India,,Delhi,8,22,1998,28.44444444,83.2
Asia,India,,Delhi,8,23,1998,29.16666667,84.5
Asia,India,,Delhi,8,24,1998,28.22222222,82.8
Asia,India,,Delhi,8,25,1998,29.33333333,84.8
Asia,India,,Delhi,8,26,1998,27.72222222,81.9
Asia,India,,Delhi,8,27,1998,29.72222222,85.5
Asia,India,,Delhi,8,28,1998,28.11111111,82.6
Asia,India,,Delhi,8,29,1998,29.61111111,85.3
Asia,India,,Delhi,8,30,1998,31,87.8
Asia,India,,Delhi,8,31,1998,30.66666667,87.2
Asia,India,,Delhi,9,1,1998,32.33333333,90.2
Asia,India,,Delhi,9,2,1998,31.27777778,88.3
Asia,India,,Delhi,9,3,1998,30.88888889,87.6
Asia,India,,Delhi,9,4,1998,30.22222222,86.4
Asia,India,,Delhi,9,5,1998,30.61111111,87.1
Asia,India,,Delhi,9,6,1998,32.27777778,90.1
Asia,India,,Delhi,9,7,1998,31.27777778,88.3
Asia,India,,Delhi,9,8,1998,31.94444444,89.5
Asia,India,,Delhi,9,9,1998,31.5,88.7
Asia,India,,Delhi,9,10,1998,32.72222222,90.9
Asia,India,,Delhi,9,11,1998,28.44444444,83.2
Asia,India,,Delhi,9,12,1998,26.77777778,80.2
Asia,India,,Delhi,9,13,1998,27.27777778,81.1
Asia,India,,Delhi,9,14,1998,27.22222222,81
Asia,India,,Delhi,9,15,1998,27.66666667,81.8
Asia,India,,Delhi,9,16,1998,29.5,85.1
Asia,India,,Delhi,9,17,1998,30.94444444,87.7
Asia,India,,Delhi,9,18,1998,30.77777778,87.4
Asia,India,,Delhi,9,19,1998,28.27777778,82.9
Asia,India,,Delhi,9,20,1998,25.72222222,78.3
Asia,India,,Delhi,9,21,1998,28.27777778,82.9
Asia,India,,Delhi,9,22,1998,27.22222222,81
Asia,India,,Delhi,9,23,1998,25.38888889,77.7
Asia,India,,Delhi,9,24,1998,25.77777778,78.4
Asia,India,,Delhi,9,25,1998,27.33333333,81.2
Asia,India,,Delhi,9,26,1998,28.38888889,83.1
Asia,India,,Delhi,9,27,1998,29.16666667,84.5
Asia,India,,Delhi,9,28,1998,29.22222222,84.6
Asia,India,,Delhi,9,29,1998,29.61111111,85.3
Asia,India,,Delhi,9,30,1998,30.83333333,87.5
Asia,India,,Delhi,10,1,1998,-72.77777778,-99
Asia,India,,Delhi,10,2,1998,24.22222222,75.6
Asia,India,,Delhi,10,3,1998,26.16666667,79.1
Asia,India,,Delhi,10,4,1998,27.55555556,81.6
Asia,India,,Delhi,10,5,1998,27.5,81.5
Asia,India,,Delhi,10,6,1998,27.88888889,82.2
Asia,India,,Delhi,10,7,1998,27.88888889,82.2
Asia,India,,Delhi,10,8,1998,27.83333333,82.1
Asia,India,,Delhi,10,9,1998,28.61111111,83.5
Asia,India,,Delhi,10,10,1998,28.44444444,83.2
Asia,India,,Delhi,10,11,1998,27.83333333,82.1
Asia,India,,Delhi,10,12,1998,26.66666667,80
Asia,India,,Delhi,10,13,1998,26.38888889,79.5
Asia,India,,Delhi,10,14,1998,27.16666667,80.9
Asia,India,,Delhi,10,15,1998,24.72222222,76.5
Asia,India,,Delhi,10,16,1998,21.77777778,71.2
Asia,India,,Delhi,10,17,1998,21.88888889,71.4
Asia,India,,Delhi,10,18,1998,21.16666667,70.1
Asia,India,,Delhi,10,19,1998,24.44444444,76
Asia,India,,Delhi,10,20,1998,24.83333333,76.7
Asia,India,,Delhi,10,21,1998,25.44444444,77.8
Asia,India,,Delhi,10,22,1998,25.27777778,77.5
Asia,India,,Delhi,10,23,1998,25.55555556,78
Asia,India,,Delhi,10,24,1998,26.55555556,79.8
Asia,India,,Delhi,10,25,1998,25,77
Asia,India,,Delhi,10,26,1998,21.44444444,70.6
Asia,India,,Delhi,10,27,1998,23.27777778,73.9
Asia,India,,Delhi,10,28,1998,22.66666667,72.8
Asia,India,,Delhi,10,29,1998,22.05555556,71.7
Asia,India,,Delhi,10,30,1998,20.22222222,68.4
Asia,India,,Delhi,10,31,1998,21.77777778,71.2
Asia,India,,Delhi,11,1,1998,21.83333333,71.3
Asia,India,,Delhi,11,2,1998,20.77777778,69.4
Asia,India,,Delhi,11,3,1998,21.88888889,71.4
Asia,India,,Delhi,11,4,1998,23.66666667,74.6
Asia,India,,Delhi,11,5,1998,24.22222222,75.6
Asia,India,,Delhi,11,6,1998,21.5,70.7
Asia,India,,Delhi,11,7,1998,21.44444444,70.6
Asia,India,,Delhi,11,8,1998,19.88888889,67.8
Asia,India,,Delhi,11,9,1998,21.16666667,70.1
Asia,India,,Delhi,11,10,1998,21.22222222,70.2
Asia,India,,Delhi,11,11,1998,20.05555556,68.1
Asia,India,,Delhi,11,12,1998,20.61111111,69.1
Asia,India,,Delhi,11,13,1998,19.5,67.1
Asia,India,,Delhi,11,14,1998,19.72222222,67.5
Asia,India,,Delhi,11,15,1998,18.88888889,66
Asia,India,,Delhi,11,16,1998,20.55555556,69
Asia,India,,Delhi,11,17,1998,19.16666667,66.5
Asia,India,,Delhi,11,18,1998,20.5,68.9
Asia,India,,Delhi,11,19,1998,20.16666667,68.3
Asia,India,,Delhi,11,20,1998,19.27777778,66.7
Asia,India,,Delhi,11,21,1998,17.77777778,64
Asia,India,,Delhi,11,22,1998,17.77777778,64
Asia,India,,Delhi,11,23,1998,15.83333333,60.5
Asia,India,,Delhi,11,24,1998,17.61111111,63.7
Asia,India,,Delhi,11,25,1998,18.27777778,64.9
Asia,India,,Delhi,11,26,1998,17.33333333,63.2
Asia,India,,Delhi,11,27,1998,17.38888889,63.3
Asia,India,,Delhi,11,28,1998,16.94444444,62.5
Asia,India,,Delhi,11,29,1998,16.5,61.7
Asia,India,,Delhi,11,30,1998,15.66666667,60.2
Asia,India,,Delhi,12,1,1998,16.27777778,61.3
Asia,India,,Delhi,12,2,1998,17.38888889,63.3
Asia,India,,Delhi,12,3,1998,17.05555556,62.7
Asia,India,,Delhi,12,4,1998,18.5,65.3
Asia,India,,Delhi,12,5,1998,17.5,63.5
Asia,India,,Delhi,12,6,1998,17.11111111,62.8
Asia,India,,Delhi,12,7,1998,15.66666667,60.2
Asia,India,,Delhi,12,8,1998,16.94444444,62.5
Asia,India,,Delhi,12,9,1998,15.61111111,60.1
Asia,India,,Delhi,12,10,1998,13.77777778,56.8
Asia,India,,Delhi,12,11,1998,14.55555556,58.2
Asia,India,,Delhi,12,12,1998,14.66666667,58.4
Asia,India,,Delhi,12,13,1998,15,59
Asia,India,,Delhi,12,14,1998,13.33333333,56
Asia,India,,Delhi,12,15,1998,13.22222222,55.8
Asia,India,,Delhi,12,16,1998,12.5,54.5
Asia,India,,Delhi,12,17,1998,10.22222222,50.4
Asia,India,,Delhi,12,18,1998,10.11111111,50.2
Asia,India,,Delhi,12,19,1998,9.888888889,49.8
Asia,India,,Delhi,12,20,1998,12,53.6
Asia,India,,Delhi,12,21,1998,14.33333333,57.8
Asia,India,,Delhi,12,22,1998,12.5,54.5
Asia,India,,Delhi,12,23,1998,12.44444444,54.4
Asia,India,,Delhi,12,24,1998,-72.77777778,-99
Asia,India,,Delhi,12,25,1998,-72.77777778,-99
Asia,India,,Delhi,12,26,1998,10.94444444,51.7
Asia,India,,Delhi,12,27,1998,10.77777778,51.4
Asia,India,,Delhi,12,28,1998,9.722222222,49.5
Asia,India,,Delhi,12,29,1998,14.22222222,57.6
Asia,India,,Delhi,12,30,1998,-72.77777778,-99
Asia,India,,Delhi,12,31,1998,-72.77777778,-99
Asia,India,,Delhi,1,1,1999,12.38888889,54.3
Asia,India,,Delhi,1,2,1999,13.27777778,55.9
Asia,India,,Delhi,1,3,1999,12.5,54.5
Asia,India,,Delhi,1,4,1999,12.83333333,55.1
Asia,India,,Delhi,1,5,1999,14.44444444,58
Asia,India,,Delhi,1,6,1999,14.22222222,57.6
Asia,India,,Delhi,1,7,1999,10.88888889,51.6
Asia,India,,Delhi,1,8,1999,11,51.8
Asia,India,,Delhi,1,9,1999,10.5,50.9
Asia,India,,Delhi,1,10,1999,-72.77777778,-99
Asia,India,,Delhi,1,11,1999,11.33333333,52.4
Asia,India,,Delhi,1,12,1999,9.388888889,48.9
Asia,India,,Delhi,1,13,1999,10.83333333,51.5
Asia,India,,Delhi,1,14,1999,10.44444444,50.8
Asia,India,,Delhi,1,15,1999,11.27777778,52.3
Asia,India,,Delhi,1,16,1999,11.61111111,52.9
Asia,India,,Delhi,1,17,1999,11.38888889,52.5
Asia,India,,Delhi,1,18,1999,10.44444444,50.8
Asia,India,,Delhi,1,19,1999,12.38888889,54.3
Asia,India,,Delhi,1,20,1999,13.22222222,55.8
Asia,India,,Delhi,1,21,1999,14.83333333,58.7
Asia,India,,Delhi,1,22,1999,17.61111111,63.7
Asia,India,,Delhi,1,23,1999,16.94444444,62.5
Asia,India,,Delhi,1,24,1999,18.22222222,64.8
Asia,India,,Delhi,1,25,1999,14.88888889,58.8
Asia,India,,Delhi,1,26,1999,13.61111111,56.5
Asia,India,,Delhi,1,27,1999,15.72222222,60.3
Asia,India,,Delhi,1,28,1999,13.38888889,56.1
Asia,India,,Delhi,1,29,1999,12.16666667,53.9
Asia,India,,Delhi,1,30,1999,11.33333333,52.4
Asia,India,,Delhi,1,31,1999,12.72222222,54.9
Asia,India,,Delhi,2,1,1999,12.77777778,55
Asia,India,,Delhi,2,2,1999,13.27777778,55.9
Asia,India,,Delhi,2,3,1999,14.27777778,57.7
Asia,India,,Delhi,2,4,1999,12.22222222,54
Asia,India,,Delhi,2,5,1999,11.83333333,53.3
Asia,India,,Delhi,2,6,1999,13.05555556,55.5
Asia,India,,Delhi,2,7,1999,13.88888889,57
Asia,India,,Delhi,2,8,1999,12.61111111,54.7
Asia,India,,Delhi,2,9,1999,16.33333333,61.4
Asia,India,,Delhi,2,10,1999,16.61111111,61.9
Asia,India,,Delhi,2,11,1999,17.55555556,63.6
Asia,India,,Delhi,2,12,1999,18.61111111,65.5
Asia,India,,Delhi,2,13,1999,19.33333333,66.8
Asia,India,,Delhi,2,14,1999,19.27777778,66.7
Asia,India,,Delhi,2,15,1999,18.11111111,64.6
Asia,India,,Delhi,2,16,1999,18.16666667,64.7
Asia,India,,Delhi,2,17,1999,18.83333333,65.9
Asia,India,,Delhi,2,18,1999,21.27777778,70.3
Asia,India,,Delhi,2,19,1999,20.5,68.9
Asia,India,,Delhi,2,20,1999,18.11111111,64.6
Asia,India,,Delhi,2,21,1999,18.5,65.3
Asia,India,,Delhi,2,22,1999,18.72222222,65.7
Asia,India,,Delhi,2,23,1999,18.5,65.3
Asia,India,,Delhi,2,24,1999,20.5,68.9
Asia,India,,Delhi,2,25,1999,19.11111111,66.4
Asia,India,,Delhi,2,26,1999,17.27777778,63.1
Asia,India,,Delhi,2,27,1999,17,62.6
Asia,India,,Delhi,2,28,1999,18.11111111,64.6
Asia,India,,Delhi,3,1,1999,18.5,65.3
Asia,India,,Delhi,3,2,1999,20.61111111,69.1
Asia,India,,Delhi,3,3,1999,21.33333333,70.4
Asia,India,,Delhi,3,4,1999,22.94444444,73.3
Asia,India,,Delhi,3,5,1999,24,75.2
Asia,India,,Delhi,3,6,1999,24.61111111,76.3
Asia,India,,Delhi,3,7,1999,25.27777778,77.5
Asia,India,,Delhi,3,8,1999,24.5,76.1
Asia,India,,Delhi,3,9,1999,23.55555556,74.4
Asia,India,,Delhi,3,10,1999,21.05555556,69.9
Asia,India,,Delhi,3,11,1999,22,71.6
Asia,India,,Delhi,3,12,1999,19.94444444,67.9
Asia,India,,Delhi,3,13,1999,21.55555556,70.8
Asia,India,,Delhi,3,14,1999,21.88888889,71.4
Asia,India,,Delhi,3,15,1999,20.88888889,69.6
Asia,India,,Delhi,3,16,1999,23.5,74.3
Asia,India,,Delhi,3,17,1999,24.72222222,76.5
Asia,India,,Delhi,3,18,1999,23.83333333,74.9
Asia,India,,Delhi,3,19,1999,22.27777778,72.1
Asia,India,,Delhi,3,20,1999,22.88888889,73.2
Asia,India,,Delhi,3,21,1999,21.05555556,69.9
Asia,India,,Delhi,3,22,1999,21.27777778,70.3
Asia,India,,Delhi,3,23,1999,23.22222222,73.8
Asia,India,,Delhi,3,24,1999,25.88888889,78.6
Asia,India,,Delhi,3,25,1999,27.11111111,80.8
Asia,India,,Delhi,3,26,1999,25.5,77.9
Asia,India,,Delhi,3,27,1999,25.61111111,78.1
Asia,India,,Delhi,3,28,1999,27.44444444,81.4
Asia,India,,Delhi,3,29,1999,27.11111111,80.8
Asia,India,,Delhi,3,30,1999,26.66666667,80
Asia,India,,Delhi,3,31,1999,28.66666667,83.6
Asia,India,,Delhi,4,1,1999,28.27777778,82.9
Asia,India,,Delhi,4,2,1999,28.77777778,83.8
Asia,India,,Delhi,4,3,1999,28.27777778,82.9
Asia,India,,Delhi,4,4,1999,27.77777778,82
Asia,India,,Delhi,4,5,1999,26.61111111,79.9
Asia,India,,Delhi,4,6,1999,28.61111111,83.5
Asia,India,,Delhi,4,7,1999,29.22222222,84.6
Asia,India,,Delhi,4,8,1999,27.05555556,80.7
Asia,India,,Delhi,4,9,1999,29.16666667,84.5
Asia,India,,Delhi,4,10,1999,30.72222222,87.3
Asia,India,,Delhi,4,11,1999,31.33333333,88.4
Asia,India,,Delhi,4,12,1999,29.16666667,84.5
Asia,India,,Delhi,4,13,1999,29.94444444,85.9
Asia,India,,Delhi,4,14,1999,27.16666667,80.9
Asia,India,,Delhi,4,15,1999,28.94444444,84.1
Asia,India,,Delhi,4,16,1999,27,80.6
Asia,India,,Delhi,4,17,1999,28.38888889,83.1
Asia,India,,Delhi,4,18,1999,29.94444444,85.9
Asia,India,,Delhi,4,19,1999,30.38888889,86.7
Asia,India,,Delhi,4,20,1999,29.22222222,84.6
Asia,India,,Delhi,4,21,1999,29.5,85.1
Asia,India,,Delhi,4,22,1999,31.77777778,89.2
Asia,India,,Delhi,4,23,1999,31.44444444,88.6
Asia,India,,Delhi,4,24,1999,29.38888889,84.9
Asia,India,,Delhi,4,25,1999,33.33333333,92
Asia,India,,Delhi,4,26,1999,30.55555556,87
Asia,India,,Delhi,4,27,1999,31.27777778,88.3
Asia,India,,Delhi,4,28,1999,32.55555556,90.6
Asia,India,,Delhi,4,29,1999,-72.77777778,-99
Asia,India,,Delhi,4,30,1999,-72.77777778,-99
Asia,India,,Delhi,5,1,1999,36,96.8
Asia,India,,Delhi,5,2,1999,34.38888889,93.9
Asia,India,,Delhi,5,3,1999,36.72222222,98.1
Asia,India,,Delhi,5,4,1999,35.33333333,95.6
Asia,India,,Delhi,5,5,1999,36.94444444,98.5
Asia,India,,Delhi,5,6,1999,33.5,92.3
Asia,India,,Delhi,5,7,1999,35.44444444,95.8
Asia,India,,Delhi,5,8,1999,34.61111111,94.3
Asia,India,,Delhi,5,9,1999,32.83333333,91.1
Asia,India,,Delhi,5,10,1999,31.27777778,88.3
Asia,India,,Delhi,5,11,1999,31,87.8
Asia,India,,Delhi,5,12,1999,27.88888889,82.2
Asia,India,,Delhi,5,13,1999,28.66666667,83.6
Asia,India,,Delhi,5,14,1999,30.88888889,87.6
Asia,India,,Delhi,5,15,1999,29.94444444,85.9
Asia,India,,Delhi,5,16,1999,32.5,90.5
Asia,India,,Delhi,5,17,1999,33.61111111,92.5
Asia,India,,Delhi,5,18,1999,34.77777778,94.6
Asia,India,,Delhi,5,19,1999,34.33333333,93.8
